,id_resol,año,cargos,códigos,Empresa denunciada,Multas,Medidas correctivas,dec_fav_denunciante,cargos limpio
155,1965-2010/SPC-INDECOPI,2010,"El 3 de noviembre de 2008 el señor Edgar Yopla Murrugarra contrató
los servicios de la denunciada con la finalidad de enviar desde Lima a
Cajamarca un paquete de telas con un peso aproximado de 4.50
kilogramos para ser recibido por el denunciante, siendo que el pago del
servicio sería con la modalidad contra entrega;
(ii) al momento de recoger el envío en Cajamarca, éste no le fue
entregado;
(iii) el 6 de noviembre de 2008, presentó un reclamo en las oficinas de la
denunciada, donde le informaron que el paquete se había extraviado;",ser2,TRANSPORTES EL PINO S.A.C.,1 UIT Pago de costas y costos,S/.120.00,1,3 noviembre 2008 señor edgar yopla murrugarra contrató servicios denunciada finalidad enviar lima cajamarca paquete telas peso aproximado 4 50 kilogramos ser recibido denunciante siendo pago servicio modalidad entrega ii momento recoger envío cajamarca éste entregado iii 6 noviembre 2008 presentó reclamo oficinas denunciada informaron paquete extraviado
156,2111-2010/SPC-INDECOPI,2010,"(i) El 2 de octubre de 2008, la señora Sosa contrató los servicios de la
denunciada con la finalidad de enviar desde Lima a Tarapoto una caja
que sería recibida por la señorita Iris Liliana Rivera Rodríguez. La
encomienda contenía: (i) un CPU casi nuevo cuyo valor superaría los
US$ 600,00; (ii) un sobre de manila con documentos personales; y, (iii)
dos casacas;
(ii) en vista que la encomienda no llegó a su destino, se acercó a las
instalaciones de la empresa denunciada y le informaron que la misma
había salido de Lima pero que se había perdido en el trayecto, al igual
que la guía de remisión;
(iii) el administrador de la empresa le comunicó que, a fin de dar solución al
problema, sólo le abonaría diez veces el costo del envío;
(iv) adjuntó copia de la Boleta de Venta 175802, emitida por la empresa
denunciada, en donde se consignó que se envió una caja de cartón
forrada en papel por la cual canceló","se2,ser13",PAREDES ESTRELLA CARGO S.A.,"0,7 UIT Pago de costas y costos",S/.150.00,1,i 2 octubre 2008 señora sosa contrató servicios denunciada finalidad enviar lima tarapoto caja recibida señorita iris liliana rivera rodríguez encomienda contenía i cpu casi nuevo cuyo valor superaría us 600 00 ii manila documentos personales iii dos casacas ii vista encomienda llegó destino acercó instalaciones empresa denunciada informaron misma salido lima perdido trayecto igual guía remisión iii administrador empresa comunicó fin dar solución problema sólo abonaría diez veces costo envío iv adjuntó copia boleta venta 175802 emitida empresa denunciada consignó envió caja cartón forrada papel canceló
157,2452-2010/SPC-INDECOPI,2010,"(i) El 13 de setiembre de 2007, contrató los servicios de Interbuss con la
finalidad de enviar desde Lima a la ciudad de Aucayacu una encomienda
conteniendo, entre otras cosas, una consola marca Power de doce
canales;
(ii) al intentar recoger la encomienda el 17 de setiembre de 2007, se le
informó que faltaba una caja, siendo que luego de revisar las cajas
remitidas pudo percatarse que faltaba la consola señalada en el punto
anterior;
(iii) ante ello, el personal de Interbuss se comprometió a devolverle el
artefacto, sin embargo hasta la fecha dicha empresa no había cumplido
con ello.",ser2,SERVICIO DE TRANSPORTE TURISMO INTERBUSS S.A.C.,1 UIT Pago de costas y costos,Devolver los bienes,1,i 13 setiembre 2007 contrató servicios interbuss finalidad enviar lima ciudad aucayacu encomienda conteniendo cosas consola marca power doce canales ii intentar recoger encomienda 17 setiembre 2007 informó faltaba caja siendo luego revisar cajas remitidas pudo percatarse faltaba consola señalada punto anterior iii ello personal interbuss comprometió devolverle artefacto embargo fecha dicha empresa cumplido ello
158,2662-2010/SPC-INDECOPI,2010,"Señaló que el 3 de julio de 2009, contrató
los servicios de Transportes Agreda para realizar un viaje en la ruta Lima –
Trujillo con la finalidad de llevar dos costales conteniendo mercadería
consistente en ropa importada por un valor ascendente a S/. 8 000,00; sin
embargo, cuando llegó a la ciudad de Trujillo y solicitó la mercadería
transportada la denunciada le indicó que había sido extraviada.","ser2,ser7",EMPRESA DE TRANSPORTES AGREDA E HIJOS S.A.C.,0,0,0,señaló 3 julio 2009 contrató servicios transportes agreda realizar viaje ruta lima trujillo finalidad llevar dos costales conteniendo mercadería consistente ropa importada valor ascendente s 8 000 00 embargo llegó ciudad trujillo solicitó mercadería transportada denunciada indicó sido extraviada
159,2774-2010/SPC-INDECOPI,2010,"En su denuncia, señaló que el 15 de
noviembre de 2009 se encontraba en el terminal de Civa a efectos de realizar
un viaje a la ciudad de Piura, siendo que cuando solicitó al personal
encargado de la recepción de equipaje que registre su maleta, se le indicó
que debía esperar pues se estaba realizando el proceso de registro de
equipaje de una ruta distinta. Agregó que en dicho momento su equipaje
desapareció, por lo que solicitó al personal de Civa, la exhibición del video de
seguridad, siendo que se le informó que las cámaras no se encontraban en
funcionamiento.","ser2,se11,ser12,ser16",TURISMO CIVA S.A.C.,0,0,0,denuncia señaló 15 noviembre 2009 encontraba terminal civa efectos realizar viaje ciudad piura siendo solicitó personal encargado recepción equipaje registre maleta indicó debía esperar pues realizando proceso registro equipaje ruta distinta agregó dicho momento equipaje desapareció solicitó personal civa exhibición video seguridad siendo informó cámaras encontraban funcionamiento
160,2884-2010/SPC-INDECOPI,2010,"señaló que el 11 de junio de 2009 partió
de Lima hacia la ciudad de Barranca llevando consigo equipaje que contenía
ropa y calzado que adquirió para su negocio, por un monto ascendente a S/.
855,00. Agregó que era cliente habitual de Paramonga y que llevaba 4 años
viajando a Lima para comprar mercadería, siendo que hasta la fecha no
había tenido inconveniente alguno con el traslado de su equipaje.","ser2,ser7",EMPRESA DE TRANSPORTES TURISMO PARAMONGA S.A.,0,0,0,señaló 11 junio 2009 partió lima hacia ciudad barranca llevando consigo equipaje contenía ropa calzado adquirió negocio monto ascendente s 855 00 agregó cliente habitual paramonga llevaba 4 años viajando lima comprar mercadería siendo fecha inconveniente alguno traslado equipaje
161,2880-2010/SPC-INDECOPI,2010,"señaló que el 30 de octubre de 2008
contrató los servicios de Transportes Junín para trasladarse desde la ciudad
de Pucallpa hasta la ciudad de Lima. Para tal efecto, entregó tres bultos de
ropa para ser colocados en la maletera del ómnibus de la denunciada, siendo
que luego del viaje ésta sólo le devolvió uno de ellos.","ser2,ser7",Empresa de Transporte Junín S.R.L.,0,0,0,señaló 30 octubre 2008 contrató servicios transportes junín trasladarse ciudad pucallpa ciudad lima tal efecto entregó tres bultos ropa ser colocados maletera ómnibus denunciada siendo luego viaje ésta sólo devolvió
162,2773-2010/SPC-INDECOPI,2010,"señaló que el 23 de febrero de 2009 compró 2 pasajes para la ruta
Huancavelica (Tayacaja, Pampas) – Lima, pagando además S/. 14,00 por
concepto de sobrepeso en tanto llevaba consigo 4 paquetes. Agregó que al
llegar a su destino, la denunciada únicamente le devolvió solamente 3
paquetes.","ser2,ser7,c6",EMPRESA DE TRANSPORTES WARIVILCA S.A.,"0,5 UIT Pago de costas y costos",S/.176.00,1,señaló 23 febrero 2009 compró 2 pasajes ruta huancavelica tayacaja pampas lima pagando además s 14 00 concepto sobrepeso llevaba consigo 4 paquetes agregó llegar destino denunciada únicamente devolvió solamente 3 paquetes
163,1243-2009/SPC-INDECOPI,2009,"(i) El 4 de agosto de 2008, contrató con la denunciada el transporte desde
Lima a las ciudades de Tarapoto, Juanjui y Yurimaguas de “8 fardos
negros con tapa, cajas y sacos rayados en total 15”(sic) que contenían
prendas de vestir para hombre y mujer, valorizadas en más de
S/. 72 000,00. Precisó que por la prestación de este servicio le emitieron
las Boletas de Venta 172233 (S/. 40,00) y 172234 (S/. 30,00) así como las
Guías de Remisión 166051 (S/. 130,00), 166052 (S/. 90,00) y 166062
(S/. 75,00)1
.

(ii) El 8 de agosto de 2008, la mercadería debió de ser entregada en sus
debidos destinos; sin embargo, ello no ocurrió por lo que presentó su
reclamo verbalmente.
(iii) El 6 de octubre de 2008, curso a Estrella Cargo una carta notarial
solicitándole que restituya la mercadería entregada, sin recibir respuesta
alguna.
(iv) Lo ocurrido lo afectó como empresario no solo patrimonialmente sino en
su prestigio, debido a que no pudo cumplir con entregar las prendas
adquiridas por sus clientes, con las consecuencias legales que ello implica. Agregó que lo ocurrido le ha impedido pagar el préstamo de
S/. 60 000,00 que obtuvo su hijo, Alen Majuan Paredes, del Banco de
Crédito, monto que utilizó para adquirir la mercadería extraviada","ser2,ser7",PAREDES ESTRELLA CARGO S.A.,0,0,0,i 4 agosto 2008 contrató denunciada transporte lima ciudades tarapoto juanjui yurimaguas 8 fardos negros tapa cajas sacos rayados total 15 sic contenían prendas vestir hombre mujer valorizadas s 72 000 00 precisó prestación servicio emitieron boletas venta 172233 s 40 00 172234 s 30 00 así guías remisión 166051 s 130 00 166052 s 90 00 166062 s 75 00 1 ii 8 agosto 2008 mercadería debió ser entregada debidos destinos embargo ello ocurrió presentó reclamo verbalmente iii 6 octubre 2008 curso estrella cargo carta notarial solicitándole restituya mercadería entregada recibir respuesta alguna iv ocurrido afectó empresario solo patrimonialmente sino prestigio debido pudo cumplir entregar prendas adquiridas clientes consecuencias legales ello implica agregó ocurrido impedido pagar préstamo s 60 000 00 obtuvo hijo alen majuan paredes banco crédito monto utilizó adquirir mercadería extraviada
164,1239-2009/SPC-INDECOPI,2009,"En su denuncia, señaló que el 31 de enero de
2007 viajó de Lima a Tarapoto, llevando un equipaje valorizado en
S/. 1 800,00 el cual fue extraviado por Cial1

y que la empresa de transportes
no ha atendido el reclamo referido a la reposición de sus bienes o el valor
equivalente a estos.","ser2,ser7",Empresa de Transportes Expreso Cial S.A.C.,"0,3 UIT",S/.500.00 2 Boletos de viaje,1,denuncia señaló 31 enero 2007 viajó lima tarapoto llevando equipaje valorizado s 1 800 00 extraviado cial1 empresa transportes atendido reclamo referido reposición bienes valor equivalente
165,1293-2009/SPC-INDECOPI,2009,--,"ser2,ser7",TURISMO CIVA S.A.C.,3 UIT,"US$1,895.72 US$473.93 US$473.93 US$737.89",1,--
166,0137-2009/SPC-INDECOPI,2009,"señaló que, el día 17 de diciembre de 2007, contrató con
Transportes Nuestra Señora el envío de una encomienda consistente en
un sobre manila, desde el distrito de San Ramón en la Provincia de La
Merced hasta la ciudad de Lima, pagando por dicho servicio la suma de
S/. 4,00.
Según el denunciante, dicha encomienda nunca fue entregada en su
destino, ocasionándole un perjuicio económico debido a que ésta contenía
el título de propiedad de su inmueble. En tal sentido, solicitó como medida
correctiva la entrega de S/. 800,00, suma correspondiente al valor de la
encomienda, así como las costas y costos del procedimiento.","ser2,ser7",EMPRESA DE TRANSPORTES NUESTRA SEÑORA DE LA MERCED S.A.C.,1 UIT Pago de costas y costos,S/.40.00,1,señaló día 17 diciembre 2007 contrató transportes señora envío encomienda consistente manila distrito san ramón provincia merced ciudad lima pagando dicho servicio suma s 4 00 según denunciante dicha encomienda nunca entregada destino ocasionándole perjuicio económico debido ésta contenía título propiedad inmueble tal solicitó medida correctiva entrega s 800 00 suma correspondiente valor encomienda así costas costos procedimiento
167,0203-2009/SPC-INDECOPI,2009,"La denunciante señaló que
contrató con la denunciada el servicio de transporte en la ruta Puerto de
Ilo – Puno, siendo que al llegar a su destino advirtió la ausencia de su
maleta de equipaje. Agregó que luego de diversas comunicaciones con el
personal de la empresa denunciada, se le confirmó la pérdida de sus
bienes.","ser2,ser7",EXPRESO TURISMO SAN MARTÍN E.I.R.L.,1 UIT Pago de costas y costos,S/.875.00,1,denunciante señaló contrató denunciada servicio transporte ruta puerto ilo puno siendo llegar destino advirtió ausencia maleta equipaje agregó luego diversas comunicaciones personal empresa denunciada confirmó pérdida bienes
168,0219-2009/SPC-INDECOPI,2009,"denunciaron a Empresa de Transportes Turísticos Olano
S.A. (en adelante, Transportes Olano) por una presunta infracción del
Decreto Legislativo 716. Señalaron haber adquirido cuatro pasajes de
transporte para realizar el viaje en la ruta Chiclayo – Lima, junto con sus
dos menores hijos, el día 22 de setiembre de 2007.
Según los denunciantes, al llegar a su destino advirtieron la ausencia de
su única maleta de equipaje, la cual contenía sus pertenencias personales
y dinero para tres días de estadía en Lima, siendo que Transportes Olano
se negó a otorgarles una compensación.","c11,ser2,ser7",EMPRESA DE TRANSPORTE TURÍSTICOS OLANO S.A,1 UIT Pago de costas y costos,"S/.1,000.00",1,denunciaron empresa transportes turísticos olano s adelante transportes olano presunta infracción decreto legislativo 716 señalaron haber adquirido cuatro pasajes transporte realizar viaje ruta chiclayo lima junto dos menores hijos día 22 setiembre 2007 según denunciantes llegar destino advirtieron ausencia única maleta equipaje contenía pertenencias personales dinero tres días estadía lima siendo transportes olano negó otorgarles compensación
